V,S,R,G,d,W1,W2,W3,W4,W5,W6,W7,W8,D1,D2,D3,D4,D5,D6,D7,D8,WO1,WO2,WO3,WO4,WO5,WO6,WN1,WN2,WN3,WN4,WN5,WN6,IW1,IW2,IW3,IW4,CW1,CW2,CW3,CW4,CW5,CW6,CW7,CW8,ID1,ID2,ID3,ID4,CD1,CD2,CD3,CD4,CD5,CD6,CD7,CD8,HL1,HL2,A,CP,POL,MW,FLEX,FLEX_RB,NCC,DIFF,SE,SE0,SE1,LOGP n-Oct,LOGP c-Hex,PSA,HSA,PSAR,PHSAR,LgD5,LgD6,LgD7,LgD7.5,LgD8,LgD9,LgD10,AUS7.4,%FU4,%FU5,%FU6,%FU7,%FU8,%FU9,%FU10,SOLY,LgS3,LgS4,LgS5,LgS6,LgS7,LgS7.5,LgS8,LgS9,LgS10,LgS11,MpKaA,mpKaB,PB,VD,CACO2,SKIN,MetStab,HTSflag,C1,C2,C3,C4,C5,P1,P2,P3,P4,P5,EMDIF,EMDIS,Sdry/S,Spol/S,FLEX_PT,PAINS,Target
310.375,248.828,1.24735,1.18915,0.329059,536.25,351.375,194.875,83.625,38.75,13.125,2.25,0.0,77.25,14.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.875,102.625,45.875,12.625,2.0,0.0,0.139277,0.346088,0.9102,1.91078,2.1551,1.41212,0.78317,0.336075,0.15573,0.0527472,0.00904237,0.0,0.0748111,0.246563,0.0,0.0,0.310455,0.0562637,0.00552589,0.0,0.0,0.0,0.0,0.0,28.1818,26.25,5.5393,0.0280832,10.672,102.132,0.743909,0.148782,0,0.984513,5.47137,5.47137,0.0,1.33425,1.142,26.3,222.528,0.105695,0.118187,1.33425,1.33425,1.33425,1.33425,1.33425,1.33425,1.33425,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.937753,-0.937753,-0.937753,-0.937753,-0.937753,-0.937753,-0.937753,-0.937753,-0.937753,-0.937753,-0.937753,,,11.5584,0.0947224,1.14438,-2.19804,100.0,0,0.0,0.142857,0.142857,0.428571,0,0,0.0,0.142857,0.142857,0.0,6.54857,1.21397,0.397382,0.319271,2.55556,0,0.12
476.0,334.075,1.42483,1.20624,0.326219,610.25,209.625,62.0,16.25,1.25,0.0,0.0,0.0,215.25,70.25,17.0,3.75,1.5,0.25,0.0,0.0,26.0,6.75,1.125,0.0,0.0,0.0,65.75,12.875,0.5,0.0,0.0,0.0,0.0449136,0.451507,0.722376,0.0,1.82668,0.627478,0.185587,0.0486417,0.00374167,0.0,0.0,0.0,0.033273,0.0888347,0.0886618,0.0,0.644315,0.210282,0.0508867,0.011225,0.00449,0.000748334,0.0,0.0,0.0735294,0.0,4.71839,7.12037,19.701,155.28,0.842789,0.168558,0,0.796576,1.73654,0.0,1.73654,2.7483,2.514,12.03,322.045,0.0360098,0.037355,-0.744735,-0.686626,-0.33411,0.0338928,0.480868,1.43804,2.27793,0.0,5.11355e-05,0.000511353,0.0051133,0.0511094,0.508754,4.86479,33.8342,-1.94225,1.55768,1.55705,1.55079,1.49268,1.14016,0.772157,0.325182,-0.631992,-1.47188,-1.86471,,10.2913,66.5483,0.315981,1.21811,-1.22652,73.7039,0,0.0,0.0,0.0,0.833333,0,0,0.0,0.0833333,0.0833333,0.0,4.52164,1.53048,0.824724,0.0462096,1.5754,0,1.08
382.75,278.344,1.3751,1.14085,0.314021,521.625,121.75,3.25,0.0,0.0,0.0,0.0,0.0,237.0,86.625,47.5,24.75,12.875,6.75,4.125,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00802374,0.12311,0.0,0.0,1.87403,0.437409,0.0116762,0.0,0.0,0.0,0.0,0.0,0.0125325,0.0443532,0.0608299,0.149316,0.851466,0.311216,0.170652,0.0889189,0.0462558,0.0242506,0.0148198,0.010778,0.0,0.0,0.449477,95.0,15.939,120.192,3.74185e-07,1.24728e-07,0,1.00497,0.0,0.0,0.0,3.21243,2.849,0.0,278.344,0.0,0.0,3.21243,3.21243,3.21243,3.21243,3.21243,3.21243,3.21243,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-3.4946,-3.4946,-3.4946,-3.4946,-3.4946,-3.4946,-3.4946,-3.4946,-3.4946,-3.4946,-3.4946,,,56.7262,0.908331,1.38014,-1.01891,63.2714,0,0.0,0.0,0.333333,0.666667,0,0,0.0,0.0,0.0,0.0,1.18706,1.34105,1.0,0.0,0.0,0,0.16
347.125,254.062,1.3663,1.09698,0.305841,484.875,114.5,0.375,0.0,0.0,0.0,0.0,0.0,221.25,87.5,41.375,17.75,9.0,4.125,2.375,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260143,0.327749,0.0,0.0,1.90849,0.450677,0.00147602,0.0,0.0,0.0,0.0,0.0,0.0044861,0.014131,0.0214079,0.0929789,0.87085,0.344404,0.162854,0.0698648,0.0354244,0.0162362,0.00934811,0.00541206,0.0,0.0,0.27871,82.75,14.104,106.165,1.21338e-06,6.0669e-07,0,1.04578,0.0,0.0,0.0,2.8304,2.794,0.0,254.062,0.0,0.0,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.8304,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-3.15902,-3.15902,-3.15902,-3.15902,-3.15902,-3.15902,-3.15902,-3.15902,-3.15902,-3.15902,-3.15902,,,54.354,0.747187,1.38108,-1.01126,66.0553,0,0.0,0.0,0.25,0.75,0,0,0.0,0.0,0.0,0.0,1.11689,1.91976,1.0,0.0,0.0,0,0.33
504.0,336.631,1.49719,1.15233,0.401291,748.0,283.5,35.875,0.0,0.0,0.0,0.0,0.0,324.625,170.125,75.125,43.25,27.75,17.75,10.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00299536,0.00457283,0.0,0.0,2.22202,0.842167,0.106571,0.0,0.0,0.0,0.0,0.0,0.0024331,0.00324178,0.0145289,0.0156988,0.964334,0.505375,0.223167,0.128479,0.0824344,0.0527283,0.0297061,0.0185663,0.0,0.0,0.354123,150.25,25.502,202.251,0.0,0.0,0,0.875655,0.0,0.0,0.0,4.93338,4.362,0.0,336.631,0.0,0.0,4.93338,4.93338,4.93338,4.93338,4.93338,4.93338,4.93338,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,-5.11659,-5.11659,-5.11659,-5.11659,-5.11659,-5.11659,-5.11659,-5.11659,-5.11659,-5.11659,-5.11659,,,79.4305,1.29942,1.16298,-0.739448,49.0674,0,0.0,0.0,0.375,0.625,0,0,0.0,0.0,0.0,0.0,1.14515,3.81218,1.0,0.0,0.0,0,0.23
719.5,489.086,1.47111,1.41358,0.396642,1052.5,531.375,237.875,81.75,34.0,14.375,4.0,0.0,263.875,122.0,52.375,28.125,17.0,10.75,6.875,5.125,0.0,0.0,0.0,0.0,0.0,0.0,312.0,113.375,49.25,18.875,6.5,0.125,0.0297444,0.148045,0.307749,0.620215,2.15197,1.08646,0.486366,0.167148,0.0695174,0.0293915,0.00817852,0.0,0.0390714,0.0745856,0.112318,0.161682,0.539526,0.249445,0.107087,0.0575052,0.0347587,0.0219798,0.0140568,0.0104787,0.649165,0.511111,3.24351,2.45941,33.86,285.384,1.95311,0.195311,0,0.548081,11.9004,11.9004,0.0,3.10308,2.211,30.31,458.776,0.0619727,0.0660671,-0.212408,0.596811,1.55507,2.027,2.45396,2.97403,3.08831,0.872667,0.00081639,0.0230334,0.280925,2.80066,22.4081,74.2838,96.654,-3.43486,1.47907,0.575653,-0.118367,-0.928572,-1.88685,-2.35878,-2.78574,-3.30581,-3.42009,-3.43336,,4.40455,81.5341,0.395886,1.15762,-1.88337,48.8598,0,0.0,0.0952381,0.0952381,0.619048,0,0,0.0,0.047619,0.047619,0.047619,7.41968,4.64253,0.690594,0.158791,4.13959,0,0.49
745.75,492.886,1.51303,1.37975,0.435021,1141.63,668.5,342.75,136.0,63.375,26.75,8.375,3.125,234.125,106.375,46.625,29.75,19.375,10.875,7.5,5.5,116.625,31.375,11.5,2.375,0.0,0.0,431.375,170.625,76.0,28.25,6.25,1.0,0.0597842,0.199832,0.381318,0.664967,2.31621,1.3563,0.695394,0.275926,0.128579,0.0542722,0.0169918,0.00634021,0.0272412,0.0389395,0.0801327,0.19373,0.475009,0.215821,0.0945959,0.0603588,0.0393093,0.0220639,0.0152165,0.0111588,1.35925,0.89916,2.58953,2.87025,36.977,324.417,1.42166,0.236943,0,0.529273,15.9552,11.5829,4.37228,2.85648,0.24,47.53,445.356,0.0964321,0.106724,-0.0665358,0.866692,1.82155,2.2421,2.5586,2.81547,2.85021,1.32213,0.00474257,0.0909707,0.992818,9.19851,50.3482,90.9859,98.566,-3.492,1.08563,0.217175,-0.568776,-1.50221,-2.45707,-2.87762,-3.19412,-3.45099,-3.48573,-3.4717,12.329,4.05629,76.5064,0.376524,0.883479,-2.56144,53.8606,0,0.0,0.04,0.2,0.56,0,0,0.0,0.08,0.08,0.04,7.21154,5.41493,0.608011,0.26213,1.21279,0,-0.21
745.0,531.18,1.40254,1.54518,0.422018,1224.0,778.375,446.0,165.875,68.125,22.25,3.375,0.0,209.75,75.625,40.25,23.25,14.5,9.125,4.375,1.375,98.625,27.625,11.125,4.125,1.25,0.0,493.875,175.0,73.5,24.875,3.125,0.0,0.0925004,0.251754,0.565787,0.613973,2.30431,1.46537,0.839641,0.312277,0.128252,0.0418879,0.00635378,0.0,0.0246736,0.114948,0.190731,0.255025,0.394876,0.142372,0.0757748,0.0437705,0.0272977,0.0171787,0.00823639,0.00258858,1.69255,0.956989,1.75348,0.736291,32.283,314.404,3.57625,0.275096,0,0.508693,23.5249,13.6553,9.86962,0.338164,1.843,89.36,441.82,0.168229,0.202255,-3.95288,-2.40919,-1.11729,-0.614992,-0.199537,0.244101,0.327799,0.984,2.75778e-05,0.00260179,0.165906,3.47722,28.9713,80.52,97.641,-2.15216,4.35001,3.45306,2.18521,0.595996,-0.696694,-1.199,-1.61446,-2.05809,-2.14179,-2.15111,,-0.5,56.1851,0.141501,0.512352,-3.42448,69.8128,0,0.0,0.0869565,0.173913,0.304348,0,0,0.0869565,0.0434783,0.130435,0.0869565,7.95829,8.90659,0.505441,0.296663,9.11016,0,-1.23
458.0,338.598,1.35264,1.27919,0.3913,812.25,500.5,263.875,96.625,40.375,16.125,4.25,0.125,134.25,57.125,24.125,14.625,8.0,4.375,2.625,1.125,49.25,12.375,2.5,0.0,0.0,0.0,270.875,108.375,48.875,19.75,2.875,0.0,0.0473156,0.145253,0.645947,1.66655,2.39886,1.47816,0.779317,0.285368,0.119242,0.0476229,0.0125518,0.00036917,0.0223394,0.188573,0.234294,0.273246,0.396488,0.168711,0.0712498,0.0431929,0.0236269,0.0129209,0.00775256,0.00332253,1.67358,1.10256,4.58056,0.61639,19.974,179.216,1.05124,0.175207,0,0.820696,8.28882,6.33989,1.94892,2.15632,0.683,52.32,286.278,0.15452,0.18276,2.15495,2.15619,2.15631,2.15632,2.15632,2.15632,2.15632,2.0,96.9237,99.6836,99.9683,99.9968,99.9997,100.0,100.0,-2.46806,-2.34839,-2.45449,-2.46668,-2.46792,-2.46805,-2.46806,-2.46806,-2.46806,-2.46806,-2.46806,,2.5016,54.2563,0.193337,1.10076,-2.27759,71.6221,0,0.0,0.153846,0.153846,0.461538,0,0,0.0,0.153846,0.0769231,0.0,7.00313,1.20947,0.507505,0.2711,2.06789,0,0.55
891.25,604.481,1.4744,1.56801,0.460572,1519.63,958.875,536.875,195.625,82.0,28.375,11.25,2.25,244.125,116.125,51.875,34.875,26.25,19.0,12.625,8.125,0.0,0.0,0.0,0.0,0.0,0.0,658.125,250.125,103.125,34.0,14.75,3.0,0.0507046,0.121397,0.114137,0.658074,2.51393,1.58628,0.888158,0.323624,0.135653,0.0469411,0.018611,0.0037222,0.0404911,0.0540394,0.0675176,0.183426,0.403859,0.192107,0.0858174,0.0576941,0.0434256,0.0314319,0.0208857,0.0134413,1.58072,0.81362,1.62658,1.75434,43.015,410.484,2.59294,0.518587,0,0.317321,19.6075,19.6075,0.0,3.05003,1.413,67.12,537.361,0.111037,0.124907,0.322362,1.2587,2.19423,2.5795,2.84095,3.02397,3.04736,1.47091,0.0123584,0.156562,1.58582,13.9106,61.7778,94.1736,99.3851,-4.20846,-0.12016,-0.771226,-1.48075,-2.41713,-3.35266,-3.73793,-3.99938,-4.1824,-4.20578,-4.20819,,-1.0,84.8359,0.168071,0.734499,-2.64051,35.5,0,0.0,0.166667,0.133333,0.466667,0,0,0.0333333,0.0333333,0.0333333,0.0666667,8.30191,7.35158,0.516939,0.307443,1.32857,0,-0.02
653.75,465.7,1.4038,1.44551,0.382924,929.125,457.375,250.0,97.5,44.75,19.875,8.625,0.625,218.25,58.625,19.125,7.25,2.75,0.75,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,311.625,129.75,60.375,26.875,9.375,0.625,0.0447962,0.171419,0.527572,0.931612,1.99511,0.982123,0.536826,0.209362,0.0960919,0.0426777,0.0185205,0.00134207,0.0103,0.0540635,0.144908,0.30776,0.468649,0.125886,0.0410672,0.015568,0.00590509,0.00161048,0.000805239,0.000268413,2.33987,2.74138,3.74695,0.941874,28.374,250.337,1.73644,0.157858,0,0.605041,10.724,10.724,0.0,2.69659,1.452,32.55,433.15,0.0698948,0.0751472,-0.374978,0.445498,1.40279,1.85599,2.23766,2.62185,2.68851,1.09669,0.00532259,0.0532004,0.529469,5.05386,34.7381,84.1844,98.156,-2.74478,0.747969,0.687676,0.326787,-0.493688,-1.45098,-1.90418,-2.28585,-2.67004,-2.7367,-2.74397,,8.27385,59.0116,0.219494,1.13417,-1.93436,55.4821,0,0.0555556,0.0555556,0.166667,0.5,0,0,0.0555556,0.0,0.0555556,0.0555556,8.59943,7.11945,0.599871,0.198894,3.30109,0,0.88
677.25,466.984,1.45027,1.40113,0.471582,1137.13,702.375,408.25,141.625,71.25,34.25,10.375,0.0,207.75,91.25,50.375,37.375,27.625,19.625,13.75,8.375,0.0,0.0,0.0,0.0,0.0,0.0,499.625,201.375,89.5,38.375,10.25,0.0,0.0619058,0.149139,0.308074,0.775633,2.43504,1.50407,0.874228,0.303276,0.152575,0.073343,0.0222171,0.0,0.0340964,0.119616,0.142267,0.185984,0.444876,0.195403,0.107873,0.0800349,0.0591563,0.042025,0.0294443,0.0179342,1.41439,0.916388,2.04515,1.14274,32.507,319.379,0.902264,0.128895,0,0.616964,15.598,15.598,0.0,1.10916,2.37,73.79,393.194,0.158014,0.187668,1.10894,1.10914,1.10916,1.10916,1.10916,1.10916,1.10916,2.0,99.4876,99.9485,99.9949,99.9995,99.9999,100.0,100.0,-3.27897,-3.25716,-3.27674,-3.27874,-3.27894,-3.27896,-3.27896,-3.27897,-3.27897,-3.27897,-3.27897,,1.71181,62.4043,0.207467,0.81591,-2.95083,64.4732,0,0.0,0.181818,0.272727,0.227273,0,0,0.0,0.0454545,0.136364,0.0,7.64925,1.21161,0.569442,0.288112,1.24381,0,-0.25
663.625,445.984,1.488,1.33454,0.414907,1068.63,621.75,299.125,126.5,65.375,29.875,9.875,0.75,212.25,104.625,38.25,21.375,13.125,6.5,3.25,1.875,32.25,4.125,0.125,0.0,0.0,0.0,361.25,150.625,75.875,33.25,9.125,0.0,0.113147,0.369369,0.938439,2.07421,2.3961,1.39411,0.670707,0.283642,0.146586,0.0669867,0.022142,0.00168167,0.0101904,0.0681738,0.0873212,0.104185,0.475913,0.234593,0.0857653,0.0479277,0.0294293,0.0145745,0.00728725,0.00420418,1.70915,1.39766,3.42146,1.34426,29.782,275.343,1.0133,0.20266,0,0.624444,11.0837,9.51585,1.56784,2.19784,0.523,51.96,394.024,0.116506,0.13187,2.19784,2.19784,2.19783,2.19783,2.19781,2.19754,2.19488,2.0,100.0,100.0,99.9999,99.9993,99.9932,99.9316,99.3201,-3.1623,-3.1623,-3.1623,-3.1623,-3.1623,-3.1623,-3.16229,-3.16227,-3.162,-3.15934,-3.13355,12.1646,,65.8986,-0.0190057,0.93245,-2.20956,58.1371,0,0.0,0.15,0.15,0.5,0,0,0.0,0.15,0.0,0.05,7.5494,1.20566,0.609169,0.26946,1.20717,0,0.61
677.75,455.261,1.48871,1.34771,0.384175,996.625,490.875,211.0,86.125,46.75,22.625,7.25,0.0,289.875,133.375,48.625,27.875,17.125,11.25,8.25,5.5,38.5,9.75,2.5,0.125,0.0,0.0,248.25,98.375,51.875,24.0,6.125,0.0,0.123555,0.570421,1.19783,1.5651,2.18913,1.07823,0.46347,0.189177,0.102688,0.0496967,0.0159249,0.0,0.0261764,0.0889934,0.175227,0.217231,0.636722,0.292964,0.106807,0.0612286,0.0376158,0.0247111,0.0181215,0.012081,0.96144,0.811659,5.86816,1.70189,30.633,260.374,2.05755,0.228616,0,0.560985,12.698,9.88693,2.81103,2.88833,0.863,32.34,422.921,0.0710361,0.0764681,-0.552649,-0.221617,0.57838,1.05458,1.53488,2.38237,2.68911,0.265619,0.000460463,0.00460444,0.0460253,0.458354,4.40125,31.1698,63.1963,-2.73317,0.766202,0.760557,0.707816,0.376784,-0.423213,-0.899408,-1.37971,-2.2272,-2.53394,-2.06401,10.4375,9.3368,82.8401,0.197857,0.966183,-1.80792,67.5374,0,0.0,0.105263,0.105263,0.631579,0,0,0.0,0.0526316,0.0526316,0.0526316,8.03189,6.22926,0.815005,0.179718,3.78442,0,0.08
584.625,415.037,1.40861,1.35996,0.40934,994.625,666.0,393.25,163.0,71.375,23.875,0.75,0.0,129.5,31.875,11.25,3.625,2.25,1.625,0.625,0.25,320.0,122.25,46.375,12.5,0.0,0.0,431.125,186.25,83.875,26.75,1.25,0.0,0.117545,0.286489,0.57085,1.08965,2.39648,1.60468,0.947507,0.392736,0.171973,0.057525,0.00180707,0.0,0.0676583,0.145182,0.229949,0.285203,0.312021,0.0768005,0.027106,0.00873417,0.00542121,0.00391532,0.00150589,0.000602357,6.34444,6.58621,5.55099,0.176111,26.541,239.311,1.49232,0.135665,0,0.664341,14.0722,0.0,14.0722,0.576975,-1.558,72.72,342.317,0.175213,0.212435,-2.8648,-2.53668,-1.73881,-1.26283,-0.782514,0.060428,0.262794,0.261783,0.000453866,0.00453848,0.0453662,0.451816,4.34004,30.4186,48.4924,-1.14925,2.35012,2.34456,2.29252,1.9644,1.16653,0.690556,0.210235,-0.632707,-0.835075,-0.175417,15.8071,9.34307,44.0968,0.243884,0.288136,-3.82458,99.27,0,0.0,0.047619,0.190476,0.380952,0,0,0.0,0.0952381,0.285714,0.0,6.30235,5.2451,0.399386,0.3731,4.04948,0,-1.14
329.125,253.172,1.3,1.1509,0.416598,762.375,554.125,356.25,181.875,101.5,58.25,29.75,9.75,89.625,44.375,13.5,5.25,1.125,0.0,0.0,0.0,63.5,23.125,8.125,2.0,0.0,0.0,391.375,196.375,107.5,63.0,32.75,8.875,0.300818,0.665111,1.39668,2.17703,3.01129,2.18873,1.40714,0.718384,0.400913,0.23008,0.117509,0.0385113,0.156567,0.24683,0.268853,0.0,0.354008,0.175276,0.0533233,0.0207369,0.00444361,0.0,0.0,0.0,7.51852,11.0952,6.30461,0.15971,12.122,137.113,0.220369,0.110184,1,0.899999,17.5093,12.0,5.50933,1.51228,-1.607,66.35,186.822,0.262074,0.35515,-0.659029,-1.50437,-1.90693,-1.96051,-1.97894,-1.9869,-1.98833,0.0,6.07493,0.642629,0.0646367,0.00646742,0.00064677,6.46678e-05,6.45721e-06,0.00291517,0.40858,1.21726,2.17422,3.01956,3.42213,3.47571,3.49413,3.5021,3.50354,3.51,12.783,,25.6478,-0.296663,-0.298677,-3.1055,100.0,0,0.0,0.0909091,0.0909091,0.363636,0,0,0.0909091,0.0,0.0,0.0909091,8.13629,3.42436,0.399024,0.600976,0.338815,0,-1.11
435.875,328.548,1.32667,1.28472,0.445458,1012.5,746.375,461.875,224.25,126.0,66.5,33.25,9.625,110.875,63.625,25.125,14.25,8.75,5.75,3.75,1.0,80.75,21.5,4.875,0.75,0.0,0.0,523.5,255.625,136.5,75.5,36.125,9.0,0.225433,0.501494,1.14384,1.86417,3.08174,2.27174,1.40581,0.682549,0.383506,0.202406,0.101203,0.0292956,0.139717,0.16851,0.216526,0.334493,0.33747,0.193655,0.0764729,0.0433727,0.0266323,0.0175013,0.0114139,0.0030437,5.01493,4.66667,5.73156,0.357034,17.964,194.164,0.841299,0.210325,1,0.762531,25.1995,17.1729,8.02662,0.49487,-3.733,95.45,233.098,0.290521,0.409485,-0.561785,-1.51465,-2.41254,-2.75162,-3.00073,-3.56744,-4.3061,0.0,48.9518,8.74813,0.947085,0.0930598,0.00740333,0.000242622,3.13828e-06,-0.525392,-0.482327,-0.215304,0.531263,1.48413,2.38207,2.72146,2.97192,3.55811,4.45438,5.41252,12.9186,,32.1989,-0.494172,-0.605179,-3.51266,100.0,0,0.0,0.133333,0.133333,0.266667,0,0,0.0,0.0666667,0.133333,0.0666667,8.44656,4.42925,0.399823,0.600177,1.33008,0,-0.44
1459.75,912.952,1.59893,1.77692,0.459559,1955.5,1101.75,612.0,281.625,164.0,92.875,50.125,19.25,446.625,210.375,83.0,44.5,29.625,21.75,16.375,11.125,189.0,44.25,15.125,5.375,0.75,0.0,689.125,334.25,182.875,101.75,41.75,9.125,0.0210351,0.0763837,0.153755,0.204166,2.14195,1.2068,0.670353,0.308477,0.179637,0.10173,0.0549043,0.0210854,0.0261655,0.0877424,0.161661,0.20741,0.48921,0.230434,0.0909139,0.048743,0.0324497,0.0238238,0.0179363,0.0121857,1.9759,2.08708,4.98339,0.596606,73.3001,670.841,4.43897,0.221948,0,-0.210528,40.6009,28.594,12.0069,3.65413,-2.301,166.49,746.462,0.182364,0.223039,1.38772,2.58268,3.35296,3.5353,3.61281,3.64756,3.63095,1.85917,0.00997248,0.524763,8.45647,49.9683,90.9223,98.4983,94.8014,-6.24015,-0.905626,-2.35776,-3.97353,-5.1687,-5.93898,-6.12132,-6.19883,-6.23358,-6.21697,-6.03597,15.0063,4.95931,88.4464,0.231945,0.231502,-3.60194,6.11796,0,0.0,0.12,0.1,0.54,0,0,0.0,0.1,0.06,0.08,8.54995,8.9346,0.626188,0.293053,7.6724,0,-0.95
664.75,455.519,1.45932,1.37523,0.456341,1120.88,764.75,465.625,202.375,99.375,40.875,8.0,0.375,142.0,59.375,7.375,1.25,0.375,0.0,0.0,0.0,119.0,43.25,16.75,2.25,0.0,0.0,554.0,253.125,118.75,46.75,7.625,0.375,0.0626427,0.144719,0.282797,0.824082,2.46065,1.67885,1.02218,0.444273,0.218158,0.0897328,0.0175624,0.000823236,0.0593466,0.157043,0.249102,0.0,0.311732,0.130346,0.0161903,0.00274412,0.000823236,0.0,0.0,0.0,13.4746,32.7,5.36969,0.0647839,31.645,303.353,1.86486,0.266409,0,0.525436,17.7973,13.9865,3.81081,1.01926,-0.465,62.3,393.219,0.136767,0.158436,-1.71306,-0.791363,0.145166,0.534522,0.801901,0.991926,1.01644,1.45602,0.0153853,0.15364,1.51545,13.3356,60.6108,93.8978,99.3533,-1.91159,1.56778,1.41629,0.820738,-0.100963,-1.03749,-1.42685,-1.69423,-1.88425,-1.90877,-1.91131,14.9906,7.81283,27.3932,0.229866,0.528657,-3.47545,80.2596,0,0.0,0.0434783,0.217391,0.478261,0,0,0.0,0.0434783,0.173913,0.0434783,8.04445,4.97118,0.399017,0.42206,2.34521,0,0.23
293.125,228.899,1.28059,1.11093,0.300719,511.875,279.625,149.875,65.375,32.375,10.75,0.0,0.0,100.25,24.5,4.25,1.125,0.0,0.0,0.0,0.0,90.75,29.375,6.625,0.0,0.0,0.0,187.0,81.0,39.5,12.875,0.0,0.0,0.273711,0.822135,1.45127,0.0,2.23625,1.22161,0.654764,0.285606,0.141438,0.0469639,0.0,0.0,0.100605,0.163114,0.0,0.0,0.437966,0.107034,0.0185671,0.00491483,0.0,0.0,0.0,0.0,7.61765,9.55556,5.36472,0.175382,10.586,88.1482,0.504279,0.100856,0,1.0307,2.884,0.0,2.884,1.43774,-1.266,20.23,208.669,0.0883795,0.0969477,1.43774,1.43774,1.43774,1.43774,1.43774,1.43774,1.43774,2.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9999,-0.873039,-0.873039,-0.873039,-0.873039,-0.873039,-0.873039,-0.873039,-0.873039,-0.873039,-0.873039,-0.873039,15.8519,,36.1541,0.106197,1.13653,-2.16574,99.386,0,0.0,0.0,0.0,0.714286,0,0,0.0,0.142857,0.142857,0.0,3.79518,1.41882,0.560596,0.271326,1.95959,0,0.04
552.625,376.482,1.46787,1.24297,0.42936,951.125,647.625,422.75,216.625,121.0,60.5,16.25,0.25,139.0,39.5,10.0,2.75,0.875,0.375,0.0,0.0,31.5,11.625,4.25,1.0,0.0,0.0,478.125,251.875,139.875,65.875,13.375,0.0,0.145564,0.324441,0.609058,0.931856,2.52635,1.7202,1.1229,0.575393,0.321396,0.160698,0.0431628,0.000664042,0.0480682,0.0566355,0.295206,0.0,0.369208,0.104919,0.0265617,0.00730447,0.00232415,0.000996063,0.0,0.0,12.1,22.0,3.13384,0.274888,23.89,237.275,1.19353,0.170504,1,0.672321,19.6478,15.4707,4.17712,2.11867,-1.526,63.24,313.242,0.167976,0.201889,2.1167,2.0994,1.95619,1.73208,1.37465,0.442984,-0.618084,1.67587,99.9546,99.5483,95.6593,68.7794,18.0034,2.08029,0.160197,-2.34341,-2.34339,-2.34322,-2.34145,-2.32415,-2.18093,-1.95683,-1.59939,-0.667725,0.393694,1.60197,10.4277,,32.1592,-0.193263,0.183491,-2.69402,91.9356,0,0.0588235,0.117647,0.0,0.529412,0,0,0.0,0.0,0.294118,0.0,7.87801,1.37781,0.463679,0.536321,1.87749,0,0.2
690.5,460.757,1.49862,1.34684,0.443489,1030.13,446.0,118.25,18.375,1.75,0.0,0.0,0.0,392.75,180.5,79.25,47.0,26.375,18.375,11.25,6.875,53.75,8.625,1.0,0.0,0.0,0.0,149.25,14.875,2.5,0.0,0.0,0.0,0.0216402,0.264698,0.914521,0.0,2.23572,0.967973,0.256643,0.0398801,0.0037981,0.0,0.0,0.0,0.0427246,0.0995154,0.121096,0.110407,0.852402,0.391747,0.172,0.102006,0.0572428,0.0398801,0.0244164,0.0149211,0.022082,0.0,8.02274,21.4059,33.702,306.229,0.406515,0.135505,0,0.580534,2.91226,1.19869,1.71357,4.4557,4.943,12.03,448.727,0.0261092,0.0268092,0.986569,1.1954,1.87741,2.33822,2.81901,3.73277,4.3007,0.107894,0.000233062,0.00233057,0.0233008,0.23252,2.27754,18.9011,69.9756,-4.03456,-0.534877,-0.537745,-0.565431,-0.774258,-1.45628,-1.91709,-2.39788,-3.31163,-3.87956,-4.01632,,9.63253,100.0,0.677198,1.31162,-1.05632,50.7047,0,0.0,0.0952381,0.142857,0.571429,0,0,0.0,0.047619,0.047619,0.0,5.93436,8.54419,0.963497,0.0365031,0.342679,0,1.6
